name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAMY1	25.0	-1.0	-19.0	-999	RAMY	R	depth	Limbic Lobe	Uncus	Amygdala	Gray Matter
RAMY2	29.0	-5.0	-18.0	-999	RAMY	R	depth	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter
RAMY3	34.0	-7.0	-17.0	-999	RAMY	R	depth	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter
RAMY4	37.0	-10.0	-16.0	-999	RAMY	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAMY5	42.0	-14.0	-15.0	-999	RAMY	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAMY6	46.0	-17.0	-14.0	-999	RAMY	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RH1	26.0	-14.0	-14.0	-999	RH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RH2	30.0	-16.0	-14.0	-999	RH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RH3	36.0	-18.0	-13.0	-999	RH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RH4	40.0	-21.0	-12.0	-999	RH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RH5	45.0	-22.0	-12.0	-999	RH	R	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RH6	50.0	-25.0	-11.0	-999	RH	R	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT2	35.0	19.0	-31.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT3	43.0	14.0	-32.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT4	50.0	7.0	-29.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT5	57.0	-1.0	-24.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT6	63.0	-8.0	-20.0	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT7	65.0	-16.0	-15.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT8	64.0	-26.0	-11.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RST2	13.0	-55.0	-5.0	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RST3	20.0	-52.0	-11.0	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RST4	29.0	-50.0	-17.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RST5	38.0	-47.0	-21.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RST6	48.0	-45.0	-24.0	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 36	Gray Matter
RST7	58.0	-42.0	-21.0	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RPT2	9.0	-75.0	-7.0	-999	RPT	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPT3	18.0	-71.0	-10.0	-999	RPT	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPT4	28.0	-69.0	-12.0	-999	RPT	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPT5	38.0	-65.0	-15.0	-999	RPT	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RPT6	48.0	-62.0	-15.0	-999	RPT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RPT7	57.0	-56.0	-13.0	-999	RPT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RPT8	62.0	-49.0	-9.0	-999	RPT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
LAH1	-27.0	-11.0	-22.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH2	-31.0	-13.0	-21.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-35.0	-16.0	-18.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH4	-38.0	-18.0	-16.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-42.0	-21.0	-14.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LAH6	-47.0	-24.0	-13.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT2	-17.0	4.0	-30.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LAT3	-24.0	12.0	-30.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LAT4	-33.0	17.0	-29.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT5	-43.0	16.0	-27.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT6	-51.0	9.0	-25.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT7	-56.0	1.0	-22.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LST2	-13.0	-57.0	-2.0	-999	LST	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
LST3	-20.0	-55.0	-9.0	-999	LST	L	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
LST4	-28.0	-52.0	-16.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
LST5	-37.0	-49.0	-21.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
