name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAD1	43.5359	-41.0434	15.618	-999	RAD	R	depth	Sub-lobar	Insula	Brodmann area 13	Gray Matter
RAD2	48.8879	-41.8266	15.0362	-999	RAD	R	depth	Sub-lobar	Insula	Brodmann area 13	Gray Matter
RAD3	53.1221	-43.7894	14.9581	-999	RAD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 13	Gray Matter
RAD4	59.2793	-44.2056	15.777	-999	RAD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 13	Gray Matter
RAD5	62.6564	-46.3526	18.0486	-999	RAD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RAD6	61.1052	-43.2184	28.2318	-999	RAD	R	depth	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RAD7	61.34	-47.648	29.4571	-999	RAD	R	depth	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
RAD8	60.5259	-47.1684	32.1535	-999	RAD	R	depth	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
RMD1	46.5356	-35.8363	-0.409364	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RMD2	47.8567	-35.5435	0.392848	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RMD3	52.3513	-36.5111	2.16079	-999	RMD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
RMD4	57.4771	-36.7787	4.17667	-999	RMD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
RMD5	59.5311	-36.2292	5.87984	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RMD6	62.3044	-36.6408	8.29053	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RMD7	65.423	-42.7723	8.48227	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RMD8	65.3643	-41.6648	8.17598	-999	RMD	R	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RPD1	38.5879	-63.0956	-3.38302	-999	RPD	R	depth	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 37	Gray Matter
RPD2	39.9678	-63.9103	-2.27447	-999	RPD	R	depth	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 37	Gray Matter
RPD3	42.3133	-65.9087	1.19416	-999	RPD	R	depth	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 37	Gray Matter
RPD4	43.969	-67.4998	4.10847	-999	RPD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter
RPD5	45.4937	-68.0938	6.21667	-999	RPD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter
RPD6	47.4683	-69.7972	11.2834	-999	RPD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter
RPD7	49.2102	-70.0601	14.8909	-999	RPD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter
RPD8	49.5585	-70.7262	17.1966	-999	RPD	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter
RFA1	45.9848	52.3784	-17.2992	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
RFA2	53.9308	46.3848	-12.9937	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RFA3	56.7008	37.8522	-7.18731	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RFA4	59.0277	29.5042	-0.282655	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RFA5	60.0764	21.5276	6.16647	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
RFA6	61.4442	13.4387	14.7679	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RFA7	62.493	5.46192	21.217	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RFA8	62.1191	-2.36405	26.2108	-999	RFA	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFB1	40.1192	66.2549	1.31758	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFB2	44.0363	58.348	6.77346	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFB3	49.8919	50.2162	13.0859	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFB4	53.6211	41.4245	17.1955	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFB5	56.9499	33.4816	22.7501	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFB6	58.8286	23.2537	26.4625	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFB7	59.5016	13.5076	30.219	-999	RFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
RFB8	60.2764	3.31805	34.6285	-999	RFB	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC1	-0.641674	46.7015	42.284	-999	RFC	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC2	4.54076	45.2486	52.7602	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFC3	11.926	41.6545	57.5513	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFC4	20.2654	35.737	56.3551	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFC5	29.1206	29.7451	54.5605	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFC6	38.1204	23.9738	53.7655	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFC7	45.6407	16.4715	50.9751	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFC8	51.6952	8.45559	46.3829	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFD1	0.177909	31.1196	54.7265	-999	RFD	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFD2	5.18808	27.0104	63.816	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD3	12.4735	20.8704	67.7205	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD4	20.5007	14.1404	68.4287	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD5	28.2382	6.96906	67.1379	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD6	35.7585	-0.533383	64.3474	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD7	41.9576	-8.32849	60.7548	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD8	48.3741	-15.7926	58.6616	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RPOA1	0.541005	-93.7353	-14.4214	-999	RPOA	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPOA2	4.42381	-103.153	-13.4093	-999	RPOA	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPOA3	13.2975	-105.863	-10.7199	-999	RPOA	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
RPOA4	22.916	-104.108	-6.70224	-999	RPOA	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
RPOA5	32.6638	-100.362	-1.64468	-999	RPOA	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 18	Gray Matter
RPOA6	40.9868	-93.4759	2.19143	-999	RPOA	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter
RPOA7	48.1041	-86.1079	6.07176	-999	RPOA	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter
RPOA8	52.8533	-77.1127	10.3871	-999	RPOA	R	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter
RPOB1	0.922481	-100.934	-12.4302	-999	RPOB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPOB2	4.68396	-105.225	-3.64308	-999	RPOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
RPOB3	11.5427	-104.909	6.07753	-999	RPOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
