name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RATA1	19.269	17.9951	-37.067	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATA2	25.648	26.1223	-32.8575	-999	RATA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATA3	33.7324	29.9945	-25.9254	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA4	41.4146	29.7637	-17.7609	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA5	45.3283	24.9017	-7.38249	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA6	47.8547	17.9897	1.0712	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RATA7	48.6568	10.6629	10.6593	-999	RATA	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter
RATA8	48.5008	2.03817	19.3398	-999	RATA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RATB1	17.3973	11.5399	-36.4724	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB2	24.9068	18.9752	-39.1321	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB3	34.9521	21.8335	-35.2669	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB4	43.8838	19.9468	-27.6461	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB5	50.6803	16.3851	-19.7478	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RATB6	52.4771	9.33986	-8.93127	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RATB7	52.2847	1.73156	-0.571566	-999	RATB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RATB8	51.8919	-5.46423	10.0414	-999	RATB	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RSTA1	14.815	4.19356	-26.063	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 34	Gray Matter
RSTA2	19.11	-0.486282	-34.935	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA3	27.9851	-5.52712	-38.3614	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA4	38.047	-8.10542	-37.6098	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
RSTA5	48.0553	-9.40858	-30.0478	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA6	54.597	-11.0331	-20.3773	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA7	57.1887	-12.2066	-10.0968	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA8	57.3905	-13.1181	2.23349	-999	RSTA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RSTB1	13.1722	-1.09712	-22.1981	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 34	Gray Matter
RSTB2	19.118	-8.50708	-28.8285	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RSTB3	27.8653	-15.1683	-29.3601	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RSTB4	37.8997	-19.5732	-26.8404	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB5	47.1137	-21.5703	-22.76	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB6	55.9452	-23.2507	-14.0126	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB7	58.4367	-24.2179	-2.60545	-999	RSTB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter
