name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFG1	-21.0	40.0	-21.0	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG2	-29.0	34.0	-20.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG3	-37.0	28.0	-19.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG4	-42.0	19.0	-17.0	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFG5	-47.0	13.0	-13.0	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFG6	-28.0	48.0	-19.0	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG7	-36.0	42.0	-18.0	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG8	-42.0	34.0	-14.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG9	-46.0	27.0	-9.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG10	-50.0	20.0	-5.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG11	-35.0	55.0	-16.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG12	-38.0	48.0	-13.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG13	-43.0	42.0	-8.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter
LFG14	-47.0	33.0	-2.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG15	-49.0	28.0	3.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LFG16	-35.0	60.0	-9.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG17	-41.0	55.0	-5.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG18	-43.0	48.0	0.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 10	Gray Matter
LFG19	-45.0	41.0	6.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFG20	-46.0	32.0	13.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LAH1	-30.0	-14.0	-17.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH2	-35.0	-15.0	-17.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-40.0	-17.0	-16.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH4	-45.0	-18.0	-15.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-50.0	-21.0	-14.0	-999	LAH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH1	-27.0	-20.0	-18.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPH2	-32.0	-20.0	-17.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH3	-38.0	-21.0	-17.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPH4	-43.0	-22.0	-16.0	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPH5	-48.0	-23.0	-15.0	-999	LPH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
