name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LIH1-LIH2	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH2-LIH3	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH3-LIH4	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH4-LIH5	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH5-LIH6	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH6-LIH7	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LIH7-LIH8	ECOG	V	n/a	n/a	bipolar	LIH	512.0	strip	n/a
LFP1-LFP2	ECOG	V	n/a	n/a	bipolar	LFP	512.0	strip	n/a
LFP2-LFP3	ECOG	V	n/a	n/a	bipolar	LFP	512.0	strip	n/a
LFP3-LFP4	ECOG	V	n/a	n/a	bipolar	LFP	512.0	strip	n/a
LFP4-LFP5	ECOG	V	n/a	n/a	bipolar	LFP	512.0	strip	n/a
LFP5-LFP6	ECOG	V	n/a	n/a	bipolar	LFP	512.0	strip	n/a
LOF1-LOF2	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF2-LOF3	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF3-LOF4	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF4-LOF5	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF5-LOF6	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF6-LOF7	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LOF7-LOF8	ECOG	V	n/a	n/a	bipolar	LOF	512.0	strip	n/a
LLT1-LLT2	ECOG	V	n/a	n/a	bipolar	LLT	512.0	strip	n/a
LLT2-LLT3	ECOG	V	n/a	n/a	bipolar	LLT	512.0	strip	n/a
LLT3-LLT4	ECOG	V	n/a	n/a	bipolar	LLT	512.0	strip	n/a
LLT4-LLT5	ECOG	V	n/a	n/a	bipolar	LLT	512.0	strip	n/a
LLT5-LLT6	ECOG	V	n/a	n/a	bipolar	LLT	512.0	strip	n/a
RIH1-RIH2	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH2-RIH3	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH3-RIH4	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH4-RIH5	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH5-RIH6	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH6-RIH7	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RIH7-RIH8	ECOG	V	n/a	n/a	bipolar	RIH	512.0	strip	n/a
RFP1-RFP2	ECOG	V	n/a	n/a	bipolar	RFP	512.0	strip	n/a
RFP2-RFP3	ECOG	V	n/a	n/a	bipolar	RFP	512.0	strip	n/a
RFP3-RFP4	ECOG	V	n/a	n/a	bipolar	RFP	512.0	strip	n/a
RFP4-RFP5	ECOG	V	n/a	n/a	bipolar	RFP	512.0	strip	n/a
RFP5-RFP6	ECOG	V	n/a	n/a	bipolar	RFP	512.0	strip	n/a
ROF1-ROF2	ECOG	V	n/a	n/a	bipolar	ROF	512.0	strip	n/a
ROF2-ROF3	ECOG	V	n/a	n/a	bipolar	ROF	512.0	strip	n/a
ROF3-ROF4	ECOG	V	n/a	n/a	bipolar	ROF	512.0	strip	n/a
ROF4-ROF5	ECOG	V	n/a	n/a	bipolar	ROF	512.0	strip	n/a
ROF5-ROF6	ECOG	V	n/a	n/a	bipolar	ROF	512.0	strip	n/a
RLT1-RLT2	ECOG	V	n/a	n/a	bipolar	RLT	512.0	strip	n/a
RLT2-RLT3	ECOG	V	n/a	n/a	bipolar	RLT	512.0	strip	n/a
RLT3-RLT4	ECOG	V	n/a	n/a	bipolar	RLT	512.0	strip	n/a
RLT4-RLT5	ECOG	V	n/a	n/a	bipolar	RLT	512.0	strip	n/a
RLT5-RLT6	ECOG	V	n/a	n/a	bipolar	RLT	512.0	strip	n/a
