name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFA1	-19.7054	72.0235	-0.0151986	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA2	-29.3702	65.3934	1.02481	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA3	-37.9868	62.0247	0.0833668	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA4	-46.7398	55.5653	2.37361	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFA5	-53.3134	46.1099	4.58367	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFA6	-56.1232	35.9882	7.02792	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LFA7	-57.4674	24.2312	8.28363	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LFA8	-59.109	13.897	9.63433	-999	LFA	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter
LFB1	-17.6083	73.587	-4.38838	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB2	-27.981	69.0258	7.26223	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB3	-35.3853	62.2794	13.1304	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB4	-41.6998	55.2749	19.061	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB5	-45.1621	44.9538	23.7706	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB6	-46.4657	34.6365	27.4807	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
