name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LAH1	-28.722	-13.5059	-25.8688	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH2	-34.6141	-15.524	-23.6903	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-40.4208	-17.3229	-22.8089	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH4	-44.8865	-19.9015	-20.8082	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-50.7584	-21.1075	-20.1464	-999	LAH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAH6	-56.5651	-22.9064	-19.2651	-999	LAH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAH7	-61.4474	-26.1552	-18.9509	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAH8	-67.5106	-22.1669	-17.0634	-999	LAH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH1	-33.6314	-14.5772	-13.9818	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH2	-38.0012	-16.5305	-14.0365	-999	LPH	L	depth	Temporal Lobe	Caudate	Caudate Tail	Gray Matter
LPH3	-43.7223	-18.1102	-14.452	-999	LPH	L	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LPH4	-49.3781	-20.2828	-14.6478	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH5	-55.0338	-22.4553	-14.8436	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH6	-60.4633	-25.1885	-16.6552	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH7	-64.44	-24.2347	-25.6893	-999	LPH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LPH8	-66.0335	-27.1419	-18.1479	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
