name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LFA1	-11.0	63.0	-18.0	-999	LFA	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 11	Gray Matter	-10.6549	65.9565	-18.1312
LFA2	-19.0	61.0	-15.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-19.2943	63.6688	-13.8824
LFA3	-29.0	60.0	-11.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter	-28.8412	61.9566	-9.59993
LFA4	-38.0	58.0	-7.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	-38.4436	59.764	-5.35679
LFA5	-45.0	53.0	-3.0	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	-45.4639	54.8315	-0.159352
LFA6	-50.0	47.0	3.0	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	-50.8101	47.7345	6.02582
LFA7	-52.0	39.0	9.0	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	-52.8962	39.3444	12.1527
LFA8	-54.0	30.0	14.0	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter	-54.1001	29.9517	17.0737
LFB1	-6.0	74.0	3.0	-999	LFB	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter	-5.65127	75.8892	7.76599
LFB2	-11.0	71.0	12.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-11.5769	72.6239	16.5257
LFB3	-18.0	67.0	18.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-18.6274	67.6382	22.8563
LFB4	-25.0	60.0	23.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter	-25.3881	60.7369	27.8997
LFB5	-31.0	54.0	26.0	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter	-31.6072	53.8942	30.6797
LFB6	-38.0	45.0	27.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	-38.0179	45.1832	32.1696
LFB7	-44.0	37.0	27.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	-44.3686	36.5784	31.3929
LFB8	-49.0	28.0	26.0	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter	-49.2445	27.8843	29.4919
LFC1	-8.0	18.0	70.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	-7.88815	15.135	76.8338
LFC2	-16.0	22.0	67.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	-16.6147	19.0787	73.6152
LFC3	-25.0	23.0	61.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	-25.1323	20.1989	67.8977
LFC4	-32.0	23.0	54.0	-999	LFC	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	-32.1453	21.2831	59.9224
LFC5	-37.0	22.0	46.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter	-36.9422	20.2614	50.6713
LFC6	-41.0	19.0	36.0	-999	LFC	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 9	Gray Matter	-41.3937	17.8042	40.1724
LFC7	-48.0	19.0	29.0	-999	LFC	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter	-48.5176	17.9276	32.1186
LFC8	-58.0	19.0	26.0	-999	LFC	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter	-58.681	18.0702	29.7137
LFD1	-15.0	-30.0	79.0	-999	LFD	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-14.8635	-34.7795	84.1211
LFD2	-20.0	-22.0	78.0	-999	LFD	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-20.2618	-26.9035	83.5389
LFD3	-25.0	-14.0	75.0	-999	LFD	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-25.4891	-17.9607	80.7688
LFD4	-29.0	-5.0	71.0	-999	LFD	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	-29.7232	-9.05956	76.8711
LFD5	-32.0	2.0	65.0	-999	LFD	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	-32.5635	-1.15541	70.6373
LFD6	-37.0	10.0	60.0	-999	LFD	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter	-36.8785	6.83801	65.528
LFD7	-40.0	16.0	53.0	-999	LFD	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	-40.2812	13.8821	58.0797
LFD8	-42.0	19.0	44.0	-999	LFD	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter	-42.5973	17.4742	49.2322
LFE1	-43.0	-62.0	53.0	-999	LFE	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-43.3419	-67.0634	53.8345
LFE2	-47.0	-53.0	54.0	-999	LFE	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-47.1339	-57.5146	55.6842
LFE3	-51.0	-45.0	55.0	-999	LFE	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-51.5183	-48.8791	57.4526
LFE4	-54.0	-35.0	54.0	-999	LFE	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter	-54.7131	-38.7913	57.0779
LFE5	-56.0	-25.0	52.0	-999	LFE	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-56.3777	-28.3124	55.6178
LFE6	-57.0	-16.0	50.0	-999	LFE	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-57.1602	-18.836	52.9518
LFE7	-55.0	-6.0	46.0	-999	LFE	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-55.9309	-9.01607	49.2033
LFE8	-54.0	1.0	40.0	-999	LFE	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-54.8078	-0.530991	43.0708
LFF1	-58.0	-64.0	18.0	-999	LFF	L	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter	-59.0555	-66.5781	16.1064
LFF2	-63.0	-56.0	21.0	-999	LFF	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-63.611	-59.0096	20.0627
LFF3	-66.0	-47.0	26.0	-999	LFF	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter	-66.53	-49.7152	25.3177
LFF4	-67.0	-38.0	28.0	-999	LFF	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-67.9442	-40.4571	28.3149
LFF5	-66.0	-28.0	29.0	-999	LFF	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter	-66.7543	-29.942	30.3108
LFF6	-64.0	-18.0	31.0	-999	LFF	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter	-64.1751	-20.0498	32.2761
LFF7	-60.0	-8.0	31.0	-999	LFF	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter	-61.0844	-10.1519	33.111
