name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFG1	-21.1427	42.2647	-22.2682	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG2	-28.92	35.9883	-21.8985	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG3	-37.3139	30.162	-20.3872	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG4	-42.8226	20.8565	-18.7688	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFG5	-47.7742	14.1332	-14.6743	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFG6	-28.6348	50.0595	-20.2393	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG7	-36.4847	43.8224	-18.6996	-999	LFG	L	grid	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFG8	-42.3039	36.0207	-14.7073	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG9	-46.185	28.0402	-9.39794	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG10	-50.0487	20.4952	-5.2469	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG11	-35.2392	57.5864	-15.8027	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG12	-38.5415	50.0661	-12.7817	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFG13	-43.5657	43.3823	-7.51742	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter
LFG14	-47.4818	34.5305	0.108885	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG15	-49.0113	28.2563	4.48115	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LFG16	-35.2652	62.2656	-7.4319	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG17	-41.4876	57.3533	-2.20135	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG18	-43.7745	49.0509	2.04598	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 10	Gray Matter
LFG19	-45.8278	41.8414	8.69543	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFG20	-46.1391	32.4494	15.4069	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LAH1	-29.8009	-13.2176	-21.238	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH2	-35.1409	-14.8341	-20.5275	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-40.4808	-16.4505	-19.817	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH4	-45.8207	-18.067	-19.1066	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-50.9955	-21.1084	-18.4303	-999	LAH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH1	-27.0566	-19.1754	-22.3973	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPH2	-32.5068	-19.8419	-21.6641	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH3	-37.9569	-20.5083	-20.9308	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPH4	-43.2968	-22.1247	-20.2203	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPH5	-48.2582	-22.727	-19.4473	-999	LPH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAIH1	-14.9541	66.3994	29.4882	-999	LAIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LAIH2	-23.7818	60.034	30.9484	-999	LAIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LAIH3	-31.8653	52.704	30.0858	-999	LAIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LAIH4	-37.284	43.7947	29.376	-999	LAIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LAIH5	-42.575	34.3709	27.485	-999	LAIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LAIH6	-46.7607	24.5612	24.4922	-999	LAIH	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LAIH7	-51.0015	15.2265	21.5107	-999	LAIH	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
