name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFA1	-8.73589	47.3996	-28.5059	-999	LFA	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LFA2	-14.5863	49.2775	-22.7912	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA3	-23.2257	50.8638	-18.2426	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA4	-33.1597	54.9959	-14.996	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA5	-41.1807	55.6335	-9.30743	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LFA6	-47.3072	53.2184	-2.24378	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFA7	-50.9193	47.1399	5.24549	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFA8	-54.5511	41.1646	13.7574	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFB1	-11.6828	70.6671	-15.0001	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFB2	-19.2	71.9905	-8.30453	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB3	-26.5644	71.1345	-1.43148	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB4	-34.2984	67.8551	3.54518	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB5	-40.0983	61.3162	7.85187	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB6	-45.1245	52.3257	9.29699	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB7	-49.0851	44.0586	11.7779	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFB8	-54.7692	36.2234	14.1281	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LAT1	-38.3024	12.7527	-41.931	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT2	-47.6242	8.50545	-40.0639	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT3	-53.3662	1.31849	-36.7355	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
