name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RSTA3	13.5621	-38.0825	-6.88368	-999	RSTA	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 30	Gray Matter
RSTA4	20.3177	-37.3982	-14.6323	-999	RSTA	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RSTA5	29.246	-36.6824	-20.8612	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA6	39.2367	-35.9065	-25.1087	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA7	50.2435	-36.0165	-24.8394	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA8	60.065	-36.9906	-20.1072	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTB1	4.54445	-48.955	5.64133	-999	RSTB	R	strip	Limbic Lobe	Posterior Cingulate	Brodmann area 29	Gray Matter
RSTB2	10.2361	-47.2957	-4.18085	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 30	Gray Matter
RSTB3	18.0923	-46.6223	-11.9026	-999	RSTB	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 19	Gray Matter
RSTB4	27.0015	-45.871	-17.1542	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB5	37.0113	-45.1305	-22.3789	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB6	46.954	-44.2656	-24.1832	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB7	57.9035	-44.2687	-20.9821	-999	RSTB	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RSTB8	64.3353	-44.0143	-12.0251	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RPTA1	5.04471	-82.9203	-14.3764	-999	RPTA	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RPTA2	12.8261	-76.946	-19.1384	-999	RPTA	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
