name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RFP1	33.0	59.0	-6.0	-999	RFP	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFP2	38.0	52.0	0.0	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFP3	43.0	46.0	7.0	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP4	48.0	38.0	15.0	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP5	51.0	31.0	21.0	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP6	55.0	21.0	27.0	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFP7	57.0	12.0	30.0	-999	RFP	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
RFP8	60.0	1.0	33.0	-999	RFP	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
ROF1	10.0	46.0	-27.0	-999	ROF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
ROF2	17.0	39.0	-24.0	-999	ROF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
ROF3	26.0	32.0	-23.0	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
ROF4	35.0	27.0	-22.0	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROF5	42.0	20.0	-20.0	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF6	48.0	12.0	-16.0	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF7	53.0	6.0	-11.0	-999	ROF	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
ROF8	56.0	-1.0	-5.0	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RTOA1	55.0	-38.0	48.0	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA2	57.0	-35.0	37.0	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA3	56.0	-33.0	26.0	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA4	57.0	-31.0	15.0	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
RTOA5	58.0	-29.0	4.0	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RTOA6	58.0	-27.0	-6.0	-999	RTOA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
