name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LPD1	-21.0	20.0	10.0	-999	LPD	L	depth	Sub-lobar	Caudate	Caudate Body	Gray Matter
LPD2	-23.0	23.0	15.0	-999	LPD	L	depth	Frontal Lobe	Sub-Gyral	Corpus Callosum	White Matter
LPD3	-24.0	25.0	18.0	-999	LPD	L	depth	Frontal Lobe	Sub-Gyral	Corpus Callosum	White Matter
LPD4	-26.0	29.0	22.0	-999	LPD	L	depth	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LPD5	-28.0	32.0	25.0	-999	LPD	L	depth	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LPD6	-30.0	36.0	29.0	-999	LPD	L	depth	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RD1	19.0	29.0	23.0	-999	RD	R	depth	Limbic Lobe	Anterior Cingulate	Brodmann area 32	Gray Matter
RD2	21.0	33.0	28.0	-999	RD	R	depth	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 9	Gray Matter
RD3	21.0	34.0	33.0	-999	RD	R	depth	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RD4	22.0	37.0	37.0	-999	RD	R	depth	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RD5	23.0	39.0	42.0	-999	RD	R	depth	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RD6	26.0	41.0	46.0	-999	RD	R	depth	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
LH1	-40.0	-16.0	-13.0	-999	LH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 21	Gray Matter
LH2	-44.0	-19.0	-11.0	-999	LH	L	depth	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LH4	-52.0	-24.0	-9.0	-999	LH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LH6	-61.0	-28.0	-6.0	-999	LH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
