name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAT1	26.6666	8.76174	-53.5898	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT2	35.2164	4.04864	-56.9101	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 20	Gray Matter
RAT3	45.3215	-0.660001	-56.0965	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT4	52.8405	-7.63661	-51.8786	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT5	59.2566	-13.3794	-43.9187	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT6	64.069	-18.3107	-34.8424	-999	RAT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAT7	66.2332	-23.1299	-22.3886	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT8	69.455	-27.5655	-13.1315	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA1	22.4073	9.33076	-45.8985	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
RSTA2	23.7702	-1.51615	-51.2229	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
RSTA3	29.267	-10.4451	-52.6204	-999	RSTA	R	strip	Limbic Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA4	36.7932	-17.0671	-51.5997	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA5	46.9041	-22.4461	-48.5245	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA6	55.3832	-26.1588	-43.2153	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA7	63.2505	-27.0977	-35.3081	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA8	67.3289	-24.7185	-22.9333	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
