name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LAH1	-23.4252	-13.7066	-23.4195	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LAH2	-28.8269	-13.8454	-24.4938	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-34.2286	-13.9841	-25.5681	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH4	-38.5316	-15.1701	-25.7642	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-44.492	-15.4481	-25.8758	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH6	-49.9105	-15.701	-25.9772	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH7	-55.3291	-15.9539	-26.0786	-999	LAH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LAH8	-59.6489	-17.2538	-25.3019	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LPH1	-24.3916	-18.9607	-21.5826	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPH2	-29.7934	-19.0995	-22.6569	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH3	-35.2119	-19.3523	-22.7583	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH4	-40.0952	-18.425	-24.1939	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH5	-45.5138	-18.6779	-24.2953	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH6	-50.9324	-18.9307	-24.3967	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPH7	-55.299	-18.1493	-24.3629	-999	LPH	L	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPH8	-60.7428	-18.5733	-23.005	-999	LPH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT1	-22.0864	17.3656	-28.141	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LAT2	-24.1492	20.3727	-37.6804	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-32.6644	17.4166	-41.5928	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT4	-40.618	11.0213	-41.462	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT5	-48.1044	4.74382	-37.8585	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT6	-53.4244	-2.03845	-33.2991	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT7	-59.7961	-9.85494	-28.8749	-999	LAT	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LAT8	-66.1998	-16.6877	-24.3357	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA1	-18.5852	12.0147	-32.1753	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA2	-18.2369	5.37891	-39.3614	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LSTA3	-23.3567	-1.24604	-44.6458	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LSTA4	-32.9509	-6.61942	-45.4034	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA5	-41.0907	-9.47936	-41.4075	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA6	-50.9047	-11.5456	-36.3542	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA7	-58.4709	-15.364	-32.4632	-999	LSTA	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTA8	-67.3154	-15.7547	-24.241	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTB1	-10.8285	-18.2145	-22.3019	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LSTB2	-19.9006	-20.0982	-27.0823	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LSTB3	-28.4787	-20.4812	-31.68	-999	LSTB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LSTB4	-39.2736	-20.7016	-34.3151	-999	LSTB	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTB5	-48.5648	-18.6723	-34.2	-999	LSTB	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTB6	-59.6351	-13.5613	-31.2807	-999	LSTB	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTB7	-68.9103	-12.0238	-31.2231	-999	LSTB	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTB8	-73.3395	-14.0655	-24.1226	-999	LSTB	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
LSTC1	-11.1795	-57.6836	-0.795657	-999	LSTC	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
LSTC2	-16.0808	-52.0802	-8.09503	-999	LSTC	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
LSTC3	-21.5334	-47.165	-14.0027	-999	LSTC	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 37	Gray Matter
LSTC4	-29.1692	-41.8591	-19.8934	-999	LSTC	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
