name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAH1	19.6899	-13.5652	-22.3491	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
RAH2	25.3273	-13.5756	-21.2805	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH3	30.3508	-14.0543	-19.9768	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH4	35.9865	-14.4518	-19.7039	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH5	41.6732	-14.1478	-19.2953	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAH6	47.3599	-13.8438	-18.8868	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RPH1	20.9421	-23.4979	-16.1987	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RPH2	26.1147	-22.8397	-16.4775	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RPH3	31.2879	-21.9878	-16.3586	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH4	36.5115	-20.6279	-16.5019	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH5	41.735	-19.268	-16.6452	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RPH6	46.9076	-18.6098	-16.9242	-999	RPH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH1	-22.4073	-12.5573	-17.8943	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LAH2	-28.0438	-12.3533	-18.5651	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-33.1661	-12.5035	-18.5484	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH4	-38.2382	-12.1456	-18.7941	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-43.3105	-11.7877	-19.0397	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH6	-48.3834	-11.6236	-19.6833	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH1	-21.0965	-28.3847	-10.6851	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LPH2	-26.6319	-26.971	-11.4827	-999	LPH	L	strip	Limbic Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH3	-31.6029	-25.4034	-11.855	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH4	-36.5746	-24.0294	-12.6252	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH5	-40.9829	-22.6953	-13.3682	-999	LPH	L	strip	Sub-lobar	Insula	Brodmann area 22	Gray Matter
LPH6	-46.0048	-21.8293	-13.8761	-999	LPH	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RAT1	21.8378	14.2962	-35.7437	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT2	25.0914	14.7972	-45.9248	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT3	33.435	10.8612	-49.765	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT4	43.2758	6.51634	-48.8936	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter
RAT5	50.515	-0.257677	-44.3061	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT6	54.8408	-6.68715	-36.9435	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT7	59.1691	-12.5358	-28.3874	-999	RAT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAT8	65.8997	-17.6002	-21.7023	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA1	16.9967	7.1724	-27.6331	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
RSTA2	19.3461	-1.66495	-33.491	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA3	24.468	-10.0475	-36.563	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
RSTA4	34.3056	-15.1669	-37.283	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
RSTA5	44.7618	-18.6562	-35.8509	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA6	54.3457	-18.5577	-33.7955	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA7	63.3255	-16.6038	-26.7309	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA8	70.0025	-14.6118	-18.7174	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB1	17.4067	-81.3544	-14.6919	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTB2	24.8267	-74.0651	-15.3869	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTB3	32.3472	-65.7599	-16.6065	-999	RSTB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTB4	38.7883	-57.4478	-19.3364	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB5	45.2277	-49.5231	-22.8621	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB6	52.745	-41.9924	-25.673	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB7	58.5763	-33.1805	-26.1787	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB8	63.087	-24.5787	-22.1093	-999	RSTB	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT1	-22.5654	14.5679	-31.9316	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LAT2	-23.3489	7.92844	-40.4582	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-29.301	1.59885	-46.7166	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LAT4	-38.3145	-5.32948	-48.2194	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT5	-46.6069	-9.03086	-46.9012	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT6	-55.6069	-12.6675	-41.6405	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT7	-62.347	-15.1078	-33.4859	-999	LAT	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LAT8	-68.5228	-17.3942	-24.9059	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA1	-22.9957	3.53292	-44.1559	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LSTA2	-29.3937	-6.01366	-45.2689	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LSTA3	-36.2471	-12.5681	-42.9552	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LSTA4	-45.2503	-16.9793	-39.2861	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTA5	-53.0228	-19.6794	-34.4954	-999	LSTA	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
