name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAH1	19.0	-14.0	-18.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
RAH2	25.0	-14.0	-17.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH3	30.0	-14.0	-16.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH4	36.0	-15.0	-16.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH5	41.0	-15.0	-16.0	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAH6	47.0	-14.0	-15.0	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RPH1	21.0	-23.0	-12.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RPH2	26.0	-23.0	-13.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
RPH3	31.0	-22.0	-13.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH4	36.0	-21.0	-13.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH5	41.0	-19.0	-13.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
RPH6	46.0	-19.0	-13.0	-999	RPH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH1	-22.0	-13.0	-14.0	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LAH2	-28.0	-13.0	-15.0	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-33.0	-13.0	-15.0	-999	LAH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH4	-38.0	-13.0	-15.0	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-43.0	-12.0	-15.0	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH6	-48.0	-12.0	-16.0	-999	LAH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH1	-21.0	-28.0	-8.0	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LPH2	-26.0	-27.0	-8.0	-999	LPH	L	strip	Limbic Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH3	-31.0	-25.0	-9.0	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH4	-36.0	-24.0	-9.0	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPH5	-41.0	-23.0	-10.0	-999	LPH	L	strip	Sub-lobar	Insula	Brodmann area 22	Gray Matter
LPH6	-46.0	-22.0	-11.0	-999	LPH	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RAT1	22.0	12.0	-31.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
