name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RFA1	14.0	73.0	-10.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA2	18.0	72.0	0.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA3	20.0	70.0	10.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA4	21.0	64.0	19.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA5	21.0	58.0	28.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFA6	20.0	51.0	35.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFA7	20.0	46.0	45.0	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFB1	1.0	-63.0	55.0	-999	RFB	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
RFB2	2.0	-52.0	54.0	-999	RFB	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
RFB3	2.0	-42.0	53.0	-999	RFB	R	strip	Frontal Lobe	Paracentral Lobule	Brodmann area 1_2_3_5	Gray Matter
RFB5	1.0	-21.0	52.0	-999	RFB	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB6	1.0	-11.0	52.0	-999	RFB	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB7	0.0	0.0	51.0	-999	RFB	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB8	2.0	10.0	50.0	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC1	36.0	-46.0	63.0	-999	RFC	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter
RFC2	33.0	-41.0	70.0	-999	RFC	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFC3	30.0	-30.0	71.0	-999	RFC	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFC4	30.0	-20.0	72.0	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC5	29.0	-10.0	71.0	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC6	27.0	0.0	68.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC7	25.0	10.0	63.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC8	22.0	18.0	59.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD1	22.0	-39.0	73.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFD2	29.0	-31.0	71.0	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFD3	35.0	-23.0	67.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD4	41.0	-15.0	63.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD5	46.0	-7.0	57.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD6	48.0	0.0	49.0	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD7	49.0	7.0	41.0	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFD8	52.0	14.0	34.0	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RIH1	16.0	29.0	17.0	-999	RIH	R	strip	Frontal Lobe	Sub-Gyral	Corpus Callosum	White Matter
RIH2	6.0	26.0	17.0	-999	RIH	R	strip	Limbic Lobe	Anterior Cingulate	Brodmann area 24	Gray Matter
RIH3	1.0	26.0	24.0	-999	RIH	R	strip	Limbic Lobe	Anterior Cingulate	Brodmann area 24	Gray Matter
RIH5	7.0	35.0	41.0	-999	RIH	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 8	Gray Matter
RIH6	16.0	39.0	46.0	-999	RIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
ROF1	37.0	-4.0	-42.0	-999	ROF	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
ROF2	46.0	2.0	-40.0	-999	ROF	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter
ROF3	52.0	8.0	-34.0	-999	ROF	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
ROF4	55.0	10.0	-27.0	-999	ROF	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
ROF5	56.0	13.0	-18.0	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF6	56.0	14.0	-8.0	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF7	56.0	14.0	2.0	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
ROF8	53.0	14.0	13.0	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RFPA1	10.0	69.0	-14.0	-999	RFPA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
RFPA2	20.0	69.0	-11.0	-999	RFPA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFPA3	29.0	68.0	-7.0	-999	RFPA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
