name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
ROFA1	-7.0	25.0	-22.0	-999	ROFA	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
ROFA2	3.0	26.0	-25.0	-999	ROFA	R	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
ROFA3	15.0	26.0	-24.0	-999	ROFA	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 47	Gray Matter
ROFA4	26.0	27.0	-24.0	-999	ROFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
ROFA5	37.0	27.0	-23.0	-999	ROFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFA6	48.0	28.0	-18.0	-999	ROFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFA7	54.0	32.0	-12.0	-999	ROFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFA8	63.0	37.0	-6.0	-999	ROFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFB1	5.0	40.0	-27.0	-999	ROFB	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
ROFB2	16.0	38.0	-22.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
ROFB3	26.0	35.0	-22.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
ROFB4	37.0	33.0	-22.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFB5	47.0	33.0	-20.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFB6	53.0	35.0	-13.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFB7	61.0	37.0	-5.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROFB8	69.0	35.0	-3.0	-999	ROFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RFA1	53.0	32.0	-8.0	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
RFA2	60.0	34.0	-1.0	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
RFA3	66.0	36.0	9.0	-999	RFA	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
RFA4	65.0	36.0	18.0	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFA5	63.0	37.0	28.0	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFA6	56.0	33.0	37.0	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFA7	50.0	30.0	46.0	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFA8	42.0	27.0	51.0	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFB1	54.0	54.0	-17.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter
RFB2	54.0	56.0	-7.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 47	Gray Matter
RFB3	55.0	56.0	4.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFB4	55.0	52.0	15.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFB5	52.0	49.0	23.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFB6	53.0	45.0	32.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFB7	47.0	39.0	41.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFB8	41.0	31.0	51.0	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFC1	37.0	68.0	-7.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFC2	41.0	66.0	3.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFC3	44.0	62.0	13.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFC4	44.0	57.0	23.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFC5	45.0	51.0	30.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFC6	45.0	44.0	36.0	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFC7	46.0	37.0	41.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFC8	44.0	29.0	49.0	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFD1	30.0	71.0	-3.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFD2	30.0	70.0	7.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFD3	31.0	67.0	17.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFD4	32.0	63.0	25.0	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFD5	32.0	57.0	34.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFD6	33.0	49.0	41.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFD7	34.0	41.0	47.0	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
RFD8	34.0	32.0	51.0	-999	RFD	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFE1	57.0	-53.0	57.0	-999	RFE	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFE2	57.0	-42.0	61.0	-999	RFE	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFE3	58.0	-32.0	63.0	-999	RFE	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
