name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LAH2	-24.0	-13.0	-23.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LAH3	-27.0	-15.0	-23.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LAH4	-33.0	-16.0	-22.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-38.0	-16.0	-21.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH6	-43.0	-18.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH1	-24.0	-13.0	-22.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPH2	-28.0	-14.0	-20.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH3	-33.0	-16.0	-18.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH4	-39.0	-17.0	-17.0	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH5	-43.0	-19.0	-16.0	-999	LPH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH6	-48.0	-19.0	-14.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
