name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RFP1	33.4135	60.6489	-4.04295	-999	RFP	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFP2	38.3432	53.6228	3.12341	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFP3	43.249	47.1173	10.4687	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP4	48.2066	38.0994	18.5447	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP5	51.2131	30.8869	24.0465	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFP6	55.7883	20.7127	30.1304	-999	RFP	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFP7	57.9863	10.7578	33.0939	-999	RFP	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
RFP8	60.2559	-0.759022	35.5211	-999	RFP	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
ROF1	9.83752	48.9006	-28.8801	-999	ROF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
ROF2	17.4819	41.1998	-26.7163	-999	ROF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
ROF3	26.6391	34.521	-25.7897	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
ROF4	35.2507	28.8598	-24.5157	-999	ROF	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
ROF5	42.3736	21.6558	-22.1832	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF6	48.4814	13.4539	-18.6035	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
ROF7	53.4785	6.33676	-13.0617	-999	ROF	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
ROF8	56.9391	-1.28161	-6.10402	-999	ROF	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RTOA1	55.9977	-41.5366	50.1859	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA2	57.3421	-38.0516	38.6388	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA3	56.7435	-35.7032	26.6944	-999	RTOA	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RTOA4	57.0927	-32.2658	15.1273	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
RTOA5	58.4849	-29.8222	3.22283	-999	RTOA	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RTOA6	58.8817	-27.4262	-8.70173	-999	RTOA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RTOA7	58.2355	-24.0365	-20.2887	-999	RTOA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RTOA8	61.4314	-18.8029	-29.6349	-999	RTOA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RTOB1	1.83748	-81.2266	26.7969	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
RTOB2	1.09577	-75.754	15.9248	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter
RTOB3	3.34415	-71.6095	6.20118	-999	RTOB	R	strip	Occipital Lobe	Cuneus	Brodmann area 30	Gray Matter
RTOB4	8.53076	-66.2805	-3.10509	-999	RTOB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RTOB5	16.0946	-61.171	-9.29085	-999	RTOB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RTOB6	24.1322	-55.517	-15.2879	-999	RTOB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
