name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LF1	-36.0	65.0	-8.0	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LF2	-42.0	56.0	-5.0	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LF3	-47.0	48.0	-1.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 10	Gray Matter
LF4	-50.0	39.0	3.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LF5	-52.0	30.0	9.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LF6	-53.0	21.0	14.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LF7	-56.0	12.0	19.0	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LF8	-58.0	2.0	24.0	-999	LF	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LOF1	19.0	31.0	-20.0	-999	LOF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 47	Gray Matter
LOF2	7.0	29.0	-21.0	-999	LOF	R	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LOF3	-4.0	27.0	-22.0	-999	LOF	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LOF4	-13.0	26.0	-20.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
LOF5	-24.0	24.0	-18.0	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LOF6	-35.0	24.0	-14.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LOF7	-43.0	24.0	-9.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LOF8	-49.0	26.0	-1.0	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LSTA1	-20.0	-18.0	-22.0	-999	LSTA	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LSTA2	-21.0	-9.0	-26.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LSTA3	-23.0	1.0	-29.0	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LSTA4	-27.0	11.0	-31.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA5	-32.0	19.0	-28.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA6	-40.0	22.0	-22.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA7	-44.0	19.0	-14.0	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA8	-47.0	15.0	-5.0	-999	LSTA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LSTB1	-21.0	6.0	-29.0	-999	LSTB	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LSTB2	-28.0	12.0	-35.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB3	-36.0	16.0	-34.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB4	-44.0	14.0	-29.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB5	-49.0	10.0	-20.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB6	-52.0	6.0	-11.0	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTB7	-56.0	1.0	-3.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LSTB8	-58.0	-4.0	5.0	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LSTC1	-21.0	-4.0	-29.0	-999	LSTC	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LSTC2	-26.0	2.0	-36.0	-999	LSTC	L	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
LSTC3	-35.0	7.0	-37.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter
LSTC4	-44.0	7.0	-34.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTC5	-51.0	3.0	-28.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTC6	-54.0	-2.0	-20.0	-999	LSTC	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTC7	-57.0	-8.0	-12.0	-999	LSTC	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
LSTC8	-60.0	-13.0	-4.0	-999	LSTC	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter
LAH1	-28.0	-14.0	-18.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH2	-33.0	-14.0	-18.0	-999	LAH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAH3	-38.0	-14.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH4	-44.0	-14.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH5	-49.0	-15.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LAH6	-55.0	-16.0	-19.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
LAH7	-60.0	-18.0	-18.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAH8	-64.0	-21.0	-17.0	-999	LAH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LMH1	-29.0	-21.0	-19.0	-999	LMH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LMH2	-35.0	-20.0	-18.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LMH3	-41.0	-20.0	-17.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LMH4	-46.0	-20.0	-16.0	-999	LMH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LMH5	-51.0	-20.0	-16.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LMH6	-57.0	-20.0	-15.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LMH7	-62.0	-21.0	-14.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LMH8	-67.0	-23.0	-13.0	-999	LMH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH1	-22.0	-21.0	-16.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPH2	-27.0	-20.0	-16.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH3	-32.0	-20.0	-15.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH4	-38.0	-20.0	-15.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPH5	-43.0	-20.0	-14.0	-999	LPH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPH6	-48.0	-20.0	-13.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH7	-54.0	-20.0	-13.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LPH8	-59.0	-22.0	-12.0	-999	LPH	L	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG1	-58.0	-66.0	-5.0	-999	LSTG	L	grid	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter
LSTG2	-63.0	-59.0	-2.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter
LSTG3	-67.0	-50.0	2.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG4	-68.0	-41.0	7.0	-999	LSTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LSTG5	-54.0	-60.0	-13.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
LSTG6	-61.0	-53.0	-9.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
LSTG7	-64.0	-44.0	-6.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG8	-66.0	-36.0	-1.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG9	-49.0	-53.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
LSTG10	-57.0	-46.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
LSTG11	-62.0	-39.0	-13.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG12	-64.0	-30.0	-9.0	-999	LSTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTG13	-43.0	-45.0	-20.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
LSTG14	-52.0	-40.0	-21.0	-999	LSTG	L	grid	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LSTG15	-59.0	-33.0	-20.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LSTG16	-63.0	-25.0	-17.0	-999	LSTG	L	grid	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LTG1	-59.0	-19.0	2.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG2	-65.0	-27.0	6.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG3	-67.0	-37.0	10.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG4	-66.0	-46.0	14.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG5	-65.0	-54.0	18.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG6	-60.0	-14.0	11.0	-999	LTG	L	grid	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter
LTG7	-63.0	-23.0	15.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter
LTG8	-65.0	-31.0	20.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
LTG9	-66.0	-41.0	24.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
