name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFA1	-11.1599	63.4067	31.2629	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFA2	-19.6476	55.9854	33.4785	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LFA3	-28.1353	48.5641	35.6942	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LFA5	-43.2547	32.0284	37.7495	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFA7	-53.6102	14.1797	33.3047	-999	LFA	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFA8	-55.2786	4.11193	28.9813	-999	LFA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
LFB1	-25.4262	64.9408	3.09278	-999	LFB	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
LFB2	-34.1435	58.5957	5.48804	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB3	-42.6313	51.1744	7.70367	-999	LFB	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFB5	-54.1255	32.7757	12.031	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFB7	-57.5039	13.0387	15.8221	-999	LFB	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
LFB8	-59.242	2.38438	17.0019	-999	LFB	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LD1	-30.6045	-8.43297	28.0432	-999	LD	L	grid	Sub-lobar	Insula	Brodmann area 13	Gray Matter
LD2	-36.1792	-9.23233	26.1904	-999	LD	L	grid	Sub-lobar	Insula	Brodmann area 13	Gray Matter
LD3	-41.7539	-10.0317	24.3377	-999	LD	L	grid	Sub-lobar	Insula	Brodmann area 13	Gray Matter
LD4	-47.6864	-9.89094	23.7496	-999	LD	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LD5	-52.8189	-10.7329	23.059	-999	LD	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 43	Gray Matter
LD6	-57.7389	-10.5411	23.7097	-999	LD	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFA1	19.653	62.2321	-2.8672	-999	RFA	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter
RFA2	29.6359	62.2956	2.67591	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA3	37.541	59.5608	9.72365	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFA4	43.7262	53.0874	17.0113	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFA5	46.8474	45.1126	22.5734	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
RFA6	48.815	36.2767	28.9778	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
RFA7	49.6553	27.9279	34.233	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFA8	50.7251	18.5029	39.3088	-999	RFA	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFB1	46.2323	12.5301	-30.8642	-999	RFB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RFB2	51.95	13.7766	-22.1666	-999	RFB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RFB3	56.2711	14.5641	-11.452	-999	RFB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RFB4	58.5409	13.9012	-1.22388	-999	RFB	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RFB5	60.6826	13.1024	10.0895	-999	RFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RFB6	59.1729	12.8184	21.122	-999	RFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
RFB7	57.1102	10.3311	30.5566	-999	RFB	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
RFB8	56.8692	10.3702	40.6573	-999	RFB	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFC1	50.4168	-10.7485	-29.2073	-999	RFC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RFC2	58.4418	-7.77967	-22.1938	-999	RFC	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
RFC3	65.0703	-5.2699	-13.1633	-999	RFC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RFC4	66.549	-1.49227	-3.30243	-999	RFC	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RFC5	66.7593	1.96226	7.49022	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC6	63.7777	3.77943	17.6429	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC7	59.2978	6.34966	28.9069	-999	RFC	R	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
RFC8	56.8692	10.3702	40.6573	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFD1	39.0215	-70.0389	46.1022	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 7	Gray Matter
RFD2	45.1675	-60.1204	48.6128	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFD3	50.1729	-50.389	50.9697	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFD4	54.064	-39.497	51.1823	-999	RFD	R	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFD5	55.7889	-29.5165	50.9979	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFD6	56.5144	-18.9132	48.5793	-999	RFD	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFD7	55.0868	-8.54809	44.7684	-999	RFD	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFD8	54.7734	0.65592	43.102	-999	RFD	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RAT1	36.9207	2.32235	-36.0058	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT2	45.3459	-5.43614	-34.3502	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT3	51.7871	-11.6375	-29.2333	-999	RAT	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAT4	56.602	-17.2218	-21.9198	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT5	64.8516	-21.5709	-15.1413	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT6	75.1922	-22.4474	-10.8629	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RST1	10.3007	-84.7079	-14.7323	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RST2	16.2776	-76.5844	-17.0755	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RST3	24.2796	-68.3588	-16.9411	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RST4	31.269	-60.1843	-18.0456	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RST5	39.527	-51.6873	-20.0816	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RST6	46.0741	-43.4705	-22.3481	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RST7	53.0635	-35.2962	-23.4525	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RST8	60.6816	-27.4788	-20.0621	-999	RST	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
