name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white	mni.x	mni.y	mni.z
LG63	-55.0	8.0	-3.0	-999	LG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter	-55.4123	8.09942	-3.36706
LG64	-51.0	17.0	-5.0	-999	LG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-51.6246	17.4106	-5.46923
LPF1	-50.0	39.0	-10.0	-999	LPF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-50.5471	41.1324	-9.8326
LPF2	-47.0	31.0	-4.0	-999	LPF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-47.4518	31.6724	-3.38484
LPF3	-50.0	23.0	1.0	-999	LPF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter	-50.0561	23.2252	2.0608
LPF4	-53.0	16.0	6.0	-999	LPF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter	-53.3203	16.2502	7.40972
LA1	-20.0	-4.0	-20.0	-999	LA	L	depth	Limbic Lobe	Uncus	Amygdala	Gray Matter	-20.6745	-3.55839	-23.4803
LA2	-26.0	-6.0	-18.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter	-26.6856	-4.92261	-21.9572
LA3	-32.0	-5.0	-18.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter	-32.3149	-4.32145	-21.7718
LA4	-37.0	-5.0	-17.0	-999	LA	L	depth	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter	-37.8395	-4.63622	-20.358
LH1	-34.0	-10.0	-15.0	-999	LH	L	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter	-34.121	-9.34232	-18.9604
LH2	-38.0	-9.0	-16.0	-999	LH	L	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter	-38.6738	-8.7524	-19.9747
LH3	-44.0	-7.0	-17.0	-999	LH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-44.4774	-6.22665	-21.1003
LH4	-49.0	-6.0	-18.0	-999	LH	L	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-49.0301	-5.63667	-22.1146
LAST1	-25.0	-5.0	-38.0	-999	LAST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-24.8219	-3.54722	-45.2601
LAST2	-32.0	-4.0	-45.0	-999	LAST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-32.5059	-1.70005	-53.1819
LAST3	-40.0	-2.0	-43.0	-999	LAST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-40.3579	-0.0678037	-50.6797
LAST4	-46.0	-1.0	-36.0	-999	LAST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-46.8514	1.10089	-42.4183
LMST1	-28.0	-19.0	-29.0	-999	LMST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter	-28.5713	-17.8905	-35.8012
LMST2	-38.0	-22.0	-29.0	-999	LMST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-38.4757	-20.734	-36.3004
LMST3	-48.0	-22.0	-28.0	-999	LMST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter	-48.4481	-21.3748	-34.6723
LMST4	-59.0	-19.0	-25.0	-999	LMST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter	-59.1488	-18.3407	-31.0137
LPST1	-38.0	-45.0	-19.0	-999	LPST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-38.7153	-44.8674	-25.0049
LPST2	-50.0	-48.0	-20.0	-999	LPST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-50.323	-47.9259	-26.5698
LPST3	-57.0	-49.0	-17.0	-999	LPST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter	-57.9313	-49.227	-22.6743
LPST4	-64.0	-44.0	-9.0	-999	LPST	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	-64.5978	-44.9396	-13.514
LOI1	-14.0	-99.0	13.0	-999	LOI	L	strip	Occipital Lobe	Cuneus	Brodmann area 18	Gray Matter	-14.0649	-103.063	8.92599
LOI2	-23.0	-98.0	17.0	-999	LOI	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-23.5495	-101.46	12.6546
LOI3	-31.0	-91.0	19.0	-999	LOI	L	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	-31.6785	-95.1962	15.9319
LOI4	-41.0	-85.0	22.0	-999	LOI	L	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter	-40.9543	-88.5096	19.2215
LOI5	-48.0	-78.0	25.0	-999	LOI	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-48.5621	-81.7006	22.4309
LOI6	-53.0	-70.0	27.0	-999	LOI	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	-53.4939	-73.1748	25.3826
LIPI1	3.0	-54.0	39.0	-999	LIPI	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	3.0539	-57.5409	39.0182
LIPI2	3.0	-59.0	47.0	-999	LIPI	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	2.6063	-63.0253	47.5889
LIPI3	1.0	-63.0	56.0	-999	LIPI	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	1.01269	-67.4899	57.277
LIPI4	-6.0	-66.0	62.0	-999	LIPI	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-6.31648	-71.6314	63.712
LIPI5	-18.0	-64.0	61.0	-999	LIPI	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-17.6801	-69.5132	62.8542
LIPI6	-28.0	-64.0	59.0	-999	LIPI	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-28.4536	-68.4556	60.9059
LMPI1	2.0	-56.0	26.0	-999	LMPI	R	strip	Limbic Lobe	Cingulate Gyrus	Brodmann area 31	Gray Matter	1.51714	-58.735	25.3187
LMPI2	2.0	-57.0	37.0	-999	LMPI	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	2.07943	-60.8339	37.0268
LMPI3	3.0	-60.0	47.0	-999	LMPI	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	2.67574	-64.034	47.6714
LMPI4	0.0	-63.0	57.0	-999	LMPI	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-0.0638942	-67.4786	58.4765
LMPI5	-7.0	-61.0	62.0	-999	LMPI	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter	-6.62825	-66.4955	64.4459
LMPI6	-17.0	-59.0	65.0	-999	LMPI	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter	-16.7736	-64.0176	66.9727
RSPI1	7.0	27.0	28.0	-999	RSPI	R	strip	Limbic Lobe	Cingulate Gyrus	Brodmann area 32	Gray Matter	6.74268	26.8703	31.7207
RSPI2	6.0	30.0	38.0	-999	RSPI	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter	5.91522	28.7247	43.1527
RSPI3	4.0	33.0	48.0	-999	RSPI	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter	3.87096	31.4134	53.4097
RSPI4	-3.0	33.0	55.0	-999	RSPI	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter	-3.10916	31.5327	61.7804
RRPT1	68.0	-43.0	-1.0	-999	RRPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	68.327	-44.1628	-4.1369
RRPT2	65.0	-52.0	2.0	-999	RRPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	65.7215	-53.8041	-0.900922
RRPT3	59.0	-60.0	5.0	-999	RRPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter	59.6758	-62.1769	2.37211
RRPT4	55.0	-68.0	10.0	-999	RRPT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	55.8896	-70.2941	6.68402
RRPT5	50.0	-76.0	13.0	-999	RRPT	R	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter	50.4346	-79.1305	9.97155
RRPT6	42.0	-83.0	16.0	-999	RRPT	R	strip	Occipital Lobe	Middle Occipital Gyrus	Brodmann area 19	Gray Matter	42.0956	-86.6577	13.2692
