name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RAT1	16.5625	0.847586	-32.9736	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RAT2	19.9744	11.6322	-36.4504	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT3	26.3034	20.9067	-38.88	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT4	37.4922	23.5379	-37.6862	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT5	47.8531	19.6332	-33.7875	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT6	56.0379	13.1566	-28.8174	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT7	62.126	4.24295	-23.8401	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT8	64.6368	-4.63208	-17.4649	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RST1	8.67173	-94.0024	-1.39563	-999	RST	R	strip	Occipital Lobe	Cuneus	Brodmann area 17	Gray Matter
RST2	17.3056	-92.7632	-9.33345	-999	RST	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 17	Gray Matter
RST3	27.0702	-87.9149	-13.8809	-999	RST	R	strip	Occipital Lobe	Inferior Occipital Gyrus	Brodmann area 18	Gray Matter
RST4	36.4359	-79.9483	-16.8597	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RST5	45.1546	-72.1669	-18.8213	-999	RST	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RST6	54.9684	-64.3522	-20.1568	-999	RST	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RST7	62.3661	-55.7215	-20.9803	-999	RST	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RST8	67.1485	-44.7156	-20.5075	-999	RST	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 20	Gray Matter
RAH1	24.8706	-8.93547	-32.8957	-999	RAH	R	depth	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
RAH2	30.4922	-9.787	-30.4651	-999	RAH	R	depth	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
RAH3	36.1535	-10.5711	-28.5664	-999	RAH	R	depth	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAH4	41.2075	-11.4728	-26.1828	-999	RAH	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAH5	46.9221	-12.7991	-24.3682	-999	RAH	R	depth	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
RAH6	52.5834	-13.5832	-22.4696	-999	RAH	R	depth	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAH7	57.7838	-15.5019	-20.7863	-999	RAH	R	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
RAH8	63.5515	-17.3704	-19.0559	-999	RAH	R	depth	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RPH1	26.5702	-10.9642	-23.831	-999	RPH	R	depth	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
