onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	0.001	178025	B	n/a	n/a	n/a	-999.0	-999	n/a	n/a	pyFR	2	UP040
0.001	86.954	178025	SESS_START	n/a	n/a	n/a	-999.0	-999	n/a	n/a	pyFR	2	UP040
86.955	0.022	222570	START	n/a	n/a	n/a	n/a	0	[-999 -999 -999]	-999.0	pyFR	2	UP040
86.977	5.565	222582	PROB	5.532	n/a	n/a	n/a	0	[5 1 1]	7.0	pyFR	2	UP040
92.542	8.312	225433	PROB	8.274	n/a	n/a	n/a	0	[9 4 2]	15.0	pyFR	2	UP040
100.854	18.32	229691	PROB	18.32	n/a	n/a	n/a	0	[5 9 9]	23.0	pyFR	2	UP040
119.174	61.363	239076	STOP	n/a	n/a	n/a	n/a	0	[-999 -999 -999]	-999.0	pyFR	2	UP040
180.537	0.016	270511	TRIAL	n/a	n/a	n/a	-999.0	1	n/a	n/a	pyFR	2	UP040
180.553	1.6	270519	ORIENT	n/a	n/a	n/a	-999.0	1	n/a	n/a	pyFR	2	UP040
183.47	1.6	272014	WORD	n/a	wordpools/wordpool_EN.txt	NOSE	1.0	1	n/a	n/a	pyFR	2	UP040
185.935	1.6	273276	WORD	n/a	wordpools/wordpool_EN.txt	AXE	2.0	1	n/a	n/a	pyFR	2	UP040
188.468	1.6	274574	WORD	n/a	wordpools/wordpool_EN.txt	FRUIT	3.0	1	n/a	n/a	pyFR	2	UP040
190.9	1.6	275820	WORD	n/a	wordpools/wordpool_EN.txt	STEAM	4.0	1	n/a	n/a	pyFR	2	UP040
193.382	1.6	277091	WORD	n/a	wordpools/wordpool_EN.txt	PLANT	5.0	1	n/a	n/a	pyFR	2	UP040
196.147	1.6	278508	WORD	n/a	wordpools/wordpool_EN.txt	WOLF	6.0	1	n/a	n/a	pyFR	2	UP040
198.928	1.6	279933	WORD	n/a	wordpools/wordpool_EN.txt	JUICE	7.0	1	n/a	n/a	pyFR	2	UP040
201.646	1.6	281325	WORD	n/a	wordpools/wordpool_EN.txt	DUCK	8.0	1	n/a	n/a	pyFR	2	UP040
204.177	1.6	282622	WORD	n/a	wordpools/wordpool_EN.txt	DOOR	9.0	1	n/a	n/a	pyFR	2	UP040
206.859	1.6	283995	WORD	n/a	wordpools/wordpool_EN.txt	VEST	10.0	1	n/a	n/a	pyFR	2	UP040
209.659	1.6	285430	WORD	n/a	wordpools/wordpool_EN.txt	CROWN	11.0	1	n/a	n/a	pyFR	2	UP040
212.24	1.6	286752	WORD	n/a	wordpools/wordpool_EN.txt	CORD	12.0	1	n/a	n/a	pyFR	2	UP040
