name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LF1	-36.2473	67.0554	-5.34177	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LF2	-42.252	58.1689	-2.66297	-999	LF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LF3	-47.2108	49.4013	1.5125	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 10	Gray Matter
LF4	-50.6927	40.0458	5.70693	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LF5	-52.1533	30.253	11.4362	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LF6	-53.0997	20.8602	16.5587	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LF7	-56.1076	10.9803	20.8104	-999	LF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 45	Gray Matter
LF8	-58.627	0.636937	25.6307	-999	LF	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LOF1	18.7903	32.6073	-22.0181	-999	LOF	R	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 47	Gray Matter
LOF2	7.55183	30.5402	-23.7768	-999	LOF	R	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LOF3	-3.61612	29.1483	-24.0771	-999	LOF	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LOF4	-13.2496	27.4119	-22.3123	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 11	Gray Matter
LOF5	-24.3582	25.8928	-19.4674	-999	LOF	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 11	Gray Matter
LOF6	-34.9093	24.9562	-15.6946	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LOF7	-43.3411	24.7501	-9.00481	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LOF8	-49.0705	26.7205	0.354381	-999	LOF	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LSTA1	-20.009	-17.1389	-27.7358	-999	LSTA	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LSTA2	-21.5406	-7.46513	-31.7403	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LSTA3	-23.5029	2.91562	-34.2673	-999	LSTA	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LSTA4	-26.9678	13.0211	-35.6382	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA5	-32.4865	20.7857	-32.384	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA6	-40.2243	23.6249	-25.1471	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA7	-44.7226	20.5744	-15.0835	-999	LSTA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTA8	-47.8403	15.3974	-5.28383	-999	LSTA	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LSTB1	-20.7216	7.31125	-34.0247	-999	LSTB	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LSTB2	-28.033	13.9535	-40.9437	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB3	-36.3217	18.1249	-39.6191	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB4	-44.3484	16.3486	-33.2315	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB5	-49.4443	11.7913	-23.4319	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LSTB6	-52.5477	6.6752	-13.1207	-999	LSTB	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LSTB7	-56.2085	0.97654	-3.7374	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LSTB8	-58.8393	-4.29321	5.53177	-999	LSTB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LSTC1	-20.8384	-2.8759	-35.0783	-999	LSTC	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
