name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LAP1	-18.0	-11.0	-24.0	-999	LAP	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LAP2	-23.0	-13.0	-23.0	-999	LAP	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LAP3	-34.0	-16.0	-20.0	-999	LAP	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LAP4	-39.0	-20.0	-18.0	-999	LAP	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPP1	-15.0	-26.0	-11.0	-999	LPP	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPP2	-21.0	-27.0	-12.0	-999	LPP	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPP3	-32.0	-28.0	-12.0	-999	LPP	L	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
LPP4	-44.0	-28.0	-12.0	-999	LPP	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPNHA1	-24.0	-46.0	10.0	-999	LPNHA	L	strip	Sub-lobar	Extra-Nuclear	Corpus Callosum	White Matter
LPNHA2	-29.0	-49.0	11.0	-999	LPNHA	L	strip	Sub-lobar	Extra-Nuclear	Corpus Callosum	White Matter
LPNHA3	-38.0	-55.0	14.0	-999	LPNHA	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LPNHA4	-47.0	-61.0	17.0	-999	LPNHA	L	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter
LPNHB1	-20.0	-48.0	8.0	-999	LPNHB	L	strip	Sub-lobar	Extra-Nuclear	Corpus Callosum	White Matter
LPNHB2	-24.0	-51.0	9.0	-999	LPNHB	L	strip	Sub-lobar	Extra-Nuclear	Corpus Callosum	White Matter
LPNHB3	-34.0	-56.0	13.0	-999	LPNHB	L	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
LPNHB4	-43.0	-61.0	17.0	-999	LPNHB	L	strip	Occipital Lobe	Middle Temporal Gyrus	Brodmann area 19	Gray Matter
LAT1	-29.0	24.0	-30.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT2	-38.0	19.0	-32.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-46.0	13.0	-32.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT4	-53.0	4.0	-30.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT5	-57.0	-6.0	-27.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT6	-58.0	-15.0	-22.0	-999	LAT	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LAT7	-59.0	-24.0	-18.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT8	-67.0	-27.0	-14.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LST1	4.0	-58.0	23.0	-999	LST	R	strip	Limbic Lobe	Posterior Cingulate	Brodmann area 31	Gray Matter
LST2	0.0	-55.0	14.0	-999	LST	L	strip	Limbic Lobe	Posterior Cingulate	Brodmann area 23	Gray Matter
LST3	-4.0	-51.0	5.0	-999	LST	L	strip	Limbic Lobe	Posterior Cingulate	Brodmann area 30	Gray Matter
LST4	-11.0	-48.0	-2.0	-999	LST	L	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
LST5	-19.0	-44.0	-8.0	-999	LST	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 19	Gray Matter
LST6	-28.0	-42.0	-13.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
LST7	-37.0	-39.0	-17.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LST8	-47.0	-35.0	-19.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPT1	-60.0	-51.0	24.0	-999	LPT	L	strip	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LPT2	-60.0	-55.0	15.0	-999	LPT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LPT3	-58.0	-58.0	5.0	-999	LPT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
