name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFG1	-50.0	30.0	-3.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG2	-46.0	20.0	-1.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG3	-50.0	12.0	2.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter
LFG4	-55.0	4.0	6.0	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LFG5	-58.0	-4.0	11.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 43	Gray Matter
LFG6	-60.0	-15.0	14.0	-999	LFG	L	grid	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter
LFG7	-43.0	33.0	5.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFG8	-42.0	25.0	7.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 13	Gray Matter
LFG9	-46.0	17.0	11.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
LFG10	-50.0	9.0	16.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
LFG11	-54.0	-1.0	20.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG12	-55.0	-12.0	24.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG13	-38.0	38.0	13.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG14	-38.0	29.0	17.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LFG15	-41.0	20.0	21.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LFG16	-45.0	10.0	25.0	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
LFG17	-49.0	2.0	29.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG18	-50.0	-10.0	32.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG19	-32.0	40.0	21.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG20	-34.0	31.0	24.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFG21	-36.0	22.0	29.0	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFG22	-38.0	13.0	33.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 9	Gray Matter
LFG23	-41.0	4.0	37.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG24	-45.0	-6.0	41.0	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LIH1	7.0	60.0	29.0	-999	LIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LIH2	-1.0	54.0	34.0	-999	LIH	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 9	Gray Matter
LIH3	-10.0	48.0	39.0	-999	LIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
LIH4	-15.0	38.0	39.0	-999	LIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
LIH5	-21.0	28.0	40.0	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
LIH6	-31.0	24.0	40.0	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
LIH7	-32.0	9.0	41.0	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
LIH8	-39.0	0.0	42.0	-999	LIH	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFA1	-2.0	20.0	-27.0	-999	LFA	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LFA2	-5.0	29.0	-30.0	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA3	-8.0	40.0	-30.0	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA4	-9.0	50.0	-27.0	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA5	-8.0	61.0	-23.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA6	-7.0	69.0	-17.0	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA7	-6.0	75.0	-8.0	-999	LFA	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter
LFA8	-7.0	76.0	2.0	-999	LFA	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter
LFB1	-19.0	-18.0	-29.0	-999	LFB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LFB2	-19.0	-8.0	-31.0	-999	LFB	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LFB3	-21.0	2.0	-34.0	-999	LFB	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LFB4	-25.0	13.0	-37.0	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB5	-33.0	20.0	-36.0	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB6	-43.0	22.0	-32.0	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB7	-50.0	18.0	-26.0	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB8	-54.0	12.0	-19.0	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LPA1	-33.0	-89.0	27.0	-999	LPA	L	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter
LPA2	-42.0	-81.0	30.0	-999	LPA	L	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter
LPA3	-47.0	-72.0	32.0	-999	LPA	L	strip	Temporal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter
LPA4	-51.0	-61.0	34.0	-999	LPA	L	strip	Parietal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter
LPA5	-53.0	-51.0	34.0	-999	LPA	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LPA6	-54.0	-39.0	34.0	-999	LPA	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LPA7	-54.0	-29.0	32.0	-999	LPA	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LPA8	-53.0	-18.0	31.0	-999	LPA	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
LPB1	-17.0	-79.0	45.0	-999	LPB	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
LPB2	-23.0	-70.0	50.0	-999	LPB	L	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
LPB3	-27.0	-61.0	53.0	-999	LPB	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter
LPB4	-32.0	-50.0	55.0	-999	LPB	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LPB5	-34.0	-40.0	55.0	-999	LPB	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LPB6	-37.0	-29.0	53.0	-999	LPB	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
LPB7	-38.0	-19.0	51.0	-999	LPB	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
LPB8	-38.0	-9.0	48.0	-999	LPB	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LPC1	-18.0	-57.0	60.0	-999	LPC	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter
LPC2	-21.0	-48.0	62.0	-999	LPC	L	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter
LPC3	-25.0	-35.0	63.0	-999	LPC	L	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
