name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LFG1	-50.2378	30.9885	-1.3734	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG2	-46.5024	20.3477	-0.0804612	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LFG3	-50.6712	12.3385	3.30292	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 44	Gray Matter
LFG4	-55.4114	3.70802	6.86658	-999	LFG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LFG5	-58.1633	-4.97989	11.5576	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 43	Gray Matter
LFG6	-60.7612	-15.955	14.4124	-999	LFG	L	grid	Temporal Lobe	Transverse Temporal Gyrus	Brodmann area 41_42	Gray Matter
LFG7	-43.7359	34.091	7.16952	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 46	Gray Matter
LFG8	-42.778	25.7305	9.2154	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 13	Gray Matter
LFG9	-46.8191	16.6066	12.8715	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
LFG10	-50.9052	8.34785	17.514	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
LFG11	-54.1834	-1.82651	21.399	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG12	-55.3644	-13.4804	25.5615	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG13	-38.6133	38.4875	16.6504	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG14	-38.7793	29.1914	20.1795	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LFG15	-41.4223	19.0813	24.0206	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 46	Gray Matter
LFG16	-45.3995	9.4001	27.8131	-999	LFG	L	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 9	Gray Matter
LFG17	-49.4406	0.27628	31.4692	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG18	-50.6403	-11.6852	34.5089	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG19	-32.6189	40.411	25.51	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 10	Gray Matter
LFG20	-34.0741	30.6791	28.0042	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFG21	-36.0631	20.9406	32.9242	-999	LFG	L	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
LFG22	-38.7698	11.3879	36.6289	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 9	Gray Matter
LFG23	-41.4767	1.83507	40.3336	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFG24	-45.3901	-8.40346	44.2625	-999	LFG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LIH1	6.87249	60.7796	34.2956	-999	LIH	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
LIH2	-0.562504	54.1795	39.8713	-999	LIH	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 9	Gray Matter
LIH3	-9.92186	47.0793	44.4559	-999	LIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
LIH4	-15.3534	37.4617	44.6951	-999	LIH	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
LIH5	-21.3563	27.2227	45.1146	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
LIH6	-31.2377	22.7936	44.2535	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 8	Gray Matter
LIH7	-32.8096	7.05843	44.6509	-999	LIH	L	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
LIH8	-39.4927	-2.37991	46.1007	-999	LIH	L	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
LFA1	-1.72912	22.0458	-31.2784	-999	LFA	L	strip	Frontal Lobe	Rectal Gyrus	Brodmann area 11	Gray Matter
LFA2	-5.35551	31.2643	-33.4214	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA3	-7.84685	43.2061	-32.6931	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA4	-8.71101	53.1045	-29.1251	-999	LFA	L	strip	Frontal Lobe	Orbital Gyrus	Brodmann area 11	Gray Matter
LFA5	-8.33114	64.3039	-23.5358	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA6	-7.48551	71.9093	-15.8691	-999	LFA	L	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 11	Gray Matter
LFA7	-6.28308	77.343	-5.2749	-999	LFA	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter
LFA8	-7.11058	78.0609	6.58594	-999	LFA	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 10	Gray Matter
LFB1	-19.084	-17.2054	-35.1195	-999	LFB	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LFB2	-19.0269	-6.48707	-37.7986	-999	LFB	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LFB3	-21.5106	3.97452	-40.3022	-999	LFB	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LFB4	-25.3286	14.8652	-42.8544	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB5	-33.7436	21.9559	-41.8551	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB6	-43.452	24.453	-37.2511	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB7	-50.4059	20.2045	-29.8831	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LFB8	-54.4997	13.4257	-22.0087	-999	LFB	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LPA1	-33.6591	-93.1637	24.1014	-999	LPA	L	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter
LPA2	-42.0818	-84.5928	28.3326	-999	LPA	L	strip	Occipital Lobe	Superior Occipital Gyrus	Brodmann area 19	Gray Matter
LPA3	-47.411	-75.4512	31.085	-999	LPA	L	strip	Temporal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter
LPA4	-51.0263	-64.4449	33.2967	-999	LPA	L	strip	Parietal Lobe	Angular Gyrus	Brodmann area 39	Gray Matter
LPA5	-53.3261	-54.1754	34.4341	-999	LPA	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LPA6	-54.547	-42.1052	35.0747	-999	LPA	L	strip	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LPA7	-54.4713	-31.0792	33.5183	-999	LPA	L	strip	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
