name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RFA1	13.8005	75.4042	-7.12946	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA2	18.1043	74.4518	4.33384	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA3	20.4276	71.2447	14.6597	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA4	20.813	65.2615	23.8472	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 10	Gray Matter
RFA5	21.2409	58.7568	33.034	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFA6	20.6838	51.1404	41.0772	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 9	Gray Matter
RFA7	19.982	45.0364	51.0388	-999	RFA	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 8	Gray Matter
RFB1	1.35255	-67.6864	56.8127	-999	RFB	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
RFB2	1.5503	-56.6059	55.6722	-999	RFB	R	strip	Parietal Lobe	Precuneus	Brodmann area 7	Gray Matter
RFB3	1.78029	-46.0776	55.6805	-999	RFB	R	strip	Frontal Lobe	Paracentral Lobule	Brodmann area 1_2_3_5	Gray Matter
RFB5	1.11735	-24.5999	55.7056	-999	RFB	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB6	1.3048	-13.5503	55.7147	-999	RFB	R	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB7	0.454399	-3.12213	55.7307	-999	RFB	L	strip	Frontal Lobe	Medial Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFB8	1.73254	8.05851	54.5827	-999	RFB	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC1	36.3151	-50.5049	65.7751	-999	RFC	R	strip	Parietal Lobe	Superior Parietal Lobule	Brodmann area 7	Gray Matter
RFC2	33.6572	-45.7077	73.8451	-999	RFC	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFC3	30.5931	-34.9891	75.0266	-999	RFC	R	strip	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFC4	30.8025	-24.5229	77.334	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC5	28.8395	-13.6424	76.2088	-999	RFC	R	strip	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFC6	26.9294	-3.25233	73.9334	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC7	25.0822	6.67823	69.358	-999	RFC	R	strip	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFC8	22.1972	15.9874	64.7893	-999	RFC	R	strip	Frontal Lobe	Superior Frontal Gyrus	Brodmann area 4_6	Gray Matter
