name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LAT1	-16.0	-18.0	-22.0	-999	LAT	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 28	Gray Matter
LAT2	-14.0	-9.0	-27.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LAT3	-17.0	1.0	-31.0	-999	LAT	L	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
LAT4	-21.0	12.0	-32.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT5	-28.0	19.0	-32.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT6	-38.0	20.0	-29.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT7	-45.0	14.0	-24.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT8	-50.0	6.0	-19.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LTG1	-54.0	-57.0	30.0	-999	LTG	L	grid	Parietal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LTG2	-58.0	-47.0	27.0	-999	LTG	L	grid	Temporal Lobe	Supramarginal Gyrus	Brodmann area 40	Gray Matter
LTG3	-59.0	-37.0	24.0	-999	LTG	L	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
LTG4	-59.0	-25.0	21.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter
LTG5	-57.0	-16.0	18.0	-999	LTG	L	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 43	Gray Matter
LTG6	-56.0	-5.0	14.0	-999	LTG	L	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 43	Gray Matter
LTG7	-55.0	-61.0	21.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 39	Gray Matter
LTG8	-60.0	-51.0	18.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG9	-61.0	-41.0	15.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG10	-62.0	-30.0	12.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
LTG11	-60.0	-20.0	9.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 41_42	Gray Matter
LTG12	-58.0	-9.0	5.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG13	-57.0	-64.0	10.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 39	Gray Matter
LTG14	-62.0	-54.0	8.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LTG15	-63.0	-45.0	5.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
LTG16	-64.0	-33.0	3.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 22	Gray Matter
LTG17	-63.0	-24.0	0.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
LTG18	-60.0	-13.0	-3.0	-999	LTG	L	grid	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 21	Gray Matter
LTG19	-57.0	-67.0	1.0	-999	LTG	L	grid	Occipital Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
LTG20	-63.0	-58.0	-1.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 37	Gray Matter
LTG21	-67.0	-49.0	-2.0	-999	LTG	L	grid	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
