name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RG1	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG2	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG3	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG4	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG5	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG6	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG7	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG8	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG9	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG10	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG11	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG12	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG13	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG14	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG15	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG16	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG17	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG18	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG19	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG20	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG21	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG22	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG23	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG24	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG25	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG26	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG27	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG28	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG29	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG30	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG31	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG32	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG33	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG34	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG35	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG36	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG37	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG38	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG39	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG40	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG41	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG42	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG43	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG44	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG45	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG46	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG47	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG48	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG49	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG50	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG51	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG52	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG53	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG54	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG55	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG56	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG57	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG58	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG59	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG60	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG61	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG62	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG63	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RG64	ECOG	V	n/a	n/a	RG	512.0	grid	n/a
RAT1	ECOG	V	n/a	n/a	RAT	512.0	strip	n/a
RAT2	ECOG	V	n/a	n/a	RAT	512.0	strip	n/a
RAT3	ECOG	V	n/a	n/a	RAT	512.0	strip	n/a
RAT4	ECOG	V	n/a	n/a	RAT	512.0	strip	n/a
RST1	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
RST2	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
RST3	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
RST4	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
RST5	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
RST6	ECOG	V	n/a	n/a	RST	512.0	strip	n/a
LIH1	ECOG	V	n/a	n/a	LIH	512.0	strip	n/a
LIH2	ECOG	V	n/a	n/a	LIH	512.0	strip	n/a
LIH3	ECOG	V	n/a	n/a	LIH	512.0	strip	n/a
LIH4	ECOG	V	n/a	n/a	LIH	512.0	strip	n/a
