name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LPHG1	-24.0	-11.0	-24.0	-999	LPHG	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPHG2	-29.0	-13.0	-24.0	-999	LPHG	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPHG3	-34.0	-14.0	-24.0	-999	LPHG	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPHG4	-40.0	-16.0	-19.0	-999	LPHG	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH1	-31.0	-18.0	-19.0	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH2	-36.0	-18.0	-19.0	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH3	-42.0	-19.0	-19.0	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH4	-53.0	-20.0	-20.0	-999	LPH	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAH1	31.0	-7.0	-16.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter
RAH2	36.0	-11.0	-15.0	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH3	42.0	-14.0	-10.0	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 21	Gray Matter
RAH4	58.0	-18.0	-9.0	-999	RAH	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RPH1	32.0	-21.0	-10.0	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH2	38.0	-22.0	-9.0	-999	RPH	R	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
RPH3	49.0	-22.0	-9.0	-999	RPH	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RPH4	60.0	-22.0	-8.0	-999	RPH	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT1	-23.0	12.0	-16.0	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LAT2	-26.0	10.0	-21.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-24.0	11.0	-31.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT4	-31.0	9.0	-36.0	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT5	-41.0	5.0	-36.0	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter
LAT6	-50.0	0.0	-36.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT7	-57.0	-5.0	-31.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT8	-63.0	-10.0	-21.0	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST1	-19.0	-6.0	-24.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LST2	-24.0	-12.0	-29.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LST3	-34.0	-16.0	-29.0	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LST4	-44.0	-16.0	-29.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST5	-56.0	-17.0	-25.0	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LST6	-66.0	-19.0	-26.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST7	-75.0	-23.0	-26.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST8	-78.0	-29.0	-21.0	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT1	20.0	0.0	-27.0	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RAT2	21.0	10.0	-28.0	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
RAT3	28.0	19.0	-28.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT4	37.0	20.0	-33.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT5	47.0	16.0	-32.0	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT6	54.0	10.0	-26.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT7	59.0	2.0	-25.0	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT8	62.0	-7.0	-19.0	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA1	30.0	2.0	-31.0	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA2	37.0	-3.0	-40.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA3	46.0	-9.0	-39.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA4	53.0	-13.0	-34.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA5	59.0	-17.0	-23.0	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA6	62.0	-20.0	-18.0	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA7	67.0	-24.0	-7.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA8	73.0	-30.0	-2.0	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB1	10.0	-70.0	-7.0	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTB2	13.0	-64.0	-7.0	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RSTB3	23.0	-60.0	-12.0	-999	RSTB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTB4	33.0	-55.0	-16.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB5	41.0	-48.0	-17.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB6	48.0	-42.0	-17.0	-999	RSTB	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RSTB7	55.0	-37.0	-17.0	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB8	60.0	-28.0	-12.0	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTC1	0.0	-81.0	9.0	-999	RSTC	L	strip	Occipital Lobe	Cuneus	Brodmann area 17	Gray Matter
RSTC2	1.0	-75.0	3.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC3	7.0	-70.0	-2.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC4	18.0	-65.0	-7.0	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RSTC5	27.0	-60.0	-11.0	-999	RSTC	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTC6	31.0	-55.0	-12.0	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTC7	43.0	-50.0	-16.0	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTC8	50.0	-43.0	-16.0	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
