name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
LPHG1	-24.4401	-10.0993	-28.953	-999	LPHG	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 35	Gray Matter
LPHG2	-29.3164	-12.0912	-29.2029	-999	LPHG	L	strip	Limbic Lobe	Parahippocampal Gyrus	Brodmann area 36	Gray Matter
LPHG3	-34.7308	-13.5635	-29.5153	-999	LPHG	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LPHG4	-40.4403	-15.2584	-24.0809	-999	LPHG	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH1	-31.7996	-17.4167	-23.3707	-999	LPH	L	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
LPH2	-36.1276	-17.8764	-23.654	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH3	-42.0776	-18.3162	-24.0526	-999	LPH	L	strip	Temporal Lobe	Sub-Gyral	Brodmann area 20	Gray Matter
LPH4	-53.9777	-19.1957	-24.8497	-999	LPH	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RAH1	31.5185	-6.39736	-19.4275	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Amygdala	Gray Matter
RAH2	36.3669	-10.048	-18.9144	-999	RAH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RAH3	42.0016	-13.9345	-12.5779	-999	RAH	R	strip	Temporal Lobe	Sub-Gyral	Brodmann area 21	Gray Matter
RAH4	58.2043	-17.7249	-11.2584	-999	RAH	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RPH1	32.7719	-21.5158	-12.8721	-999	RPH	R	strip	Limbic Lobe	Parahippocampal Gyrus	Hippocampus	Gray Matter
RPH2	38.1762	-22.0953	-12.4641	-999	RPH	R	strip	Temporal Lobe	Sub-Gyral	Hippocampus	Gray Matter
RPH3	48.9899	-22.2284	-11.696	-999	RPH	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 22	Gray Matter
RPH4	60.8849	-22.3748	-10.8511	-999	RPH	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
LAT1	-22.7483	13.5382	-18.4301	-999	LAT	L	strip	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 47	Gray Matter
LAT2	-26.2506	11.2426	-24.326	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT3	-24.5715	13.2133	-35.8143	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT4	-31.3179	10.9575	-41.9407	-999	LAT	L	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
LAT5	-41.6112	6.98025	-42.479	-999	LAT	L	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 38	Gray Matter
LAT6	-50.8307	1.45085	-42.8688	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT7	-57.0987	-3.82813	-37.3054	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LAT8	-63.6617	-9.32962	-25.9953	-999	LAT	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST1	-19.0054	-4.52317	-28.832	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LST2	-24.6882	-10.383	-34.7142	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 28	Gray Matter
LST3	-34.4459	-15.3928	-35.1663	-999	LST	L	strip	Limbic Lobe	Uncus	Brodmann area 20	Gray Matter
LST4	-44.7188	-15.2663	-35.896	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST5	-56.3733	-16.3751	-30.9079	-999	LST	L	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
LST6	-66.6565	-18.3005	-31.5419	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST7	-75.3302	-22.8106	-31.9411	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
LST8	-78.3565	-28.6425	-26.1235	-999	LST	L	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RAT1	20.2492	1.37558	-32.1006	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RAT2	21.384	12.1345	-32.5261	-999	RAT	R	strip	Limbic Lobe	Uncus	Brodmann area 38	Gray Matter
RAT3	27.9153	20.775	-32.4718	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT4	37.4095	22.4233	-37.6373	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT5	47.1215	18.1997	-36.7547	-999	RAT	R	strip	Temporal Lobe	Superior Temporal Gyrus	Brodmann area 38	Gray Matter
RAT6	54.9062	11.7218	-30.1449	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT7	59.7317	3.45459	-29.4166	-999	RAT	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RAT8	62.6325	-6.55419	-22.9851	-999	RAT	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA1	30.2893	4.04319	-37.2756	-999	RSTA	R	strip	Limbic Lobe	Uncus	Brodmann area 36	Gray Matter
RSTA2	37.3423	-0.72122	-48.0689	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA3	46.5008	-7.50283	-47.1052	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA4	53.2144	-11.9156	-40.6679	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA5	59.0921	-16.5443	-28.5224	-999	RSTA	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTA6	62.569	-19.3783	-22.3873	-999	RSTA	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 20	Gray Matter
RSTA7	67.3654	-23.9936	-10.3185	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTA8	73.5255	-30.9645	-3.80007	-999	RSTA	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTB1	9.81206	-72.0195	-12.1173	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTB2	13.6273	-65.9105	-12.1355	-999	RSTB	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RSTB3	23.6774	-61.1911	-17.4061	-999	RSTB	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTB4	33.7328	-55.4458	-22.7247	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB5	41.3353	-48.8704	-22.4979	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTB6	48.9353	-42.8081	-22.2471	-999	RSTB	R	strip	Temporal Lobe	Inferior Temporal Gyrus	Brodmann area 37	Gray Matter
RSTB7	55.4539	-36.7324	-22.0733	-999	RSTB	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 20	Gray Matter
RSTB8	60.6087	-28.3012	-16.3492	-999	RSTB	R	strip	Temporal Lobe	Middle Temporal Gyrus	Brodmann area 21	Gray Matter
RSTC1	0.22261	-83.3528	5.01046	-999	RSTC	L	strip	Occipital Lobe	Cuneus	Brodmann area 17	Gray Matter
RSTC2	1.08883	-76.9814	-0.984802	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC3	7.35679	-71.7024	-6.5482	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 18	Gray Matter
RSTC4	17.9502	-66.4768	-11.8043	-999	RSTC	R	strip	Occipital Lobe	Lingual Gyrus	Brodmann area 19	Gray Matter
RSTC5	27.4648	-60.7247	-17.1612	-999	RSTC	R	strip	Occipital Lobe	Fusiform Gyrus	Brodmann area 19	Gray Matter
RSTC6	31.2749	-55.6417	-17.1316	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTC7	42.9497	-50.4293	-22.3109	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
RSTC8	50.5548	-43.341	-22.1081	-999	RSTC	R	strip	Temporal Lobe	Fusiform Gyrus	Brodmann area 37	Gray Matter
