name	x	y	z	size	group	hemisphere	type	lobe	region1	region2	gray_white
RFG1	66.0	-40.0	22.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG2	65.0	-30.0	22.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG3	63.0	-20.0	23.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG4	59.0	-10.0	23.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG5	56.0	0.0	23.0	-999	RFG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFG6	54.0	10.0	23.0	-999	RFG	R	grid	Frontal Lobe	Inferior Frontal Gyrus	Brodmann area 44	Gray Matter
RFG7	64.0	-41.0	33.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG8	62.0	-31.0	33.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG9	61.0	-20.0	34.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG10	58.0	-10.0	34.0	-999	RFG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFG11	55.0	1.0	34.0	-999	RFG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFG12	52.0	11.0	34.0	-999	RFG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 9	Gray Matter
RFG13	62.0	-42.0	44.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG14	60.0	-32.0	44.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG15	59.0	-21.0	44.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG16	55.0	-11.0	44.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG17	52.0	0.0	45.0	-999	RFG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFG18	50.0	10.0	45.0	-999	RFG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
RFG19	58.0	-42.0	54.0	-999	RFG	R	grid	Parietal Lobe	Inferior Parietal Lobule	Brodmann area 40	Gray Matter
RFG20	57.0	-31.0	54.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 40	Gray Matter
RFG21	54.0	-21.0	55.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG22	51.0	-11.0	54.0	-999	RFG	R	grid	Parietal Lobe	Postcentral Gyrus	Brodmann area 1_2_3_5	Gray Matter
RFG23	48.0	-1.0	54.0	-999	RFG	R	grid	Frontal Lobe	Precentral Gyrus	Brodmann area 4_6	Gray Matter
RFG24	46.0	9.0	53.0	-999	RFG	R	grid	Frontal Lobe	Middle Frontal Gyrus	Brodmann area 4_6	Gray Matter
