onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	0.0	634835	B	n/a	n/a	n/a	-999	-999	n/a	n/a	pyFR	0	TJ068
0.0	57.708	634835	SESS_START	n/a	n/a	n/a	-999	-999	n/a	n/a	pyFR	0	TJ068
57.708	0.024	692542	START	n/a	n/a	n/a	n/a	0	[-999 -999 -999]	-999	pyFR	0	TJ068
57.732	8.19	692566	PROB	8.158	n/a	n/a	n/a	0	[6 9 9]	24	pyFR	0	TJ068
65.922	6.689	700756	PROB	6.656	n/a	n/a	n/a	0	[8 4 1]	13	pyFR	0	TJ068
72.611	4.338	707445	PROB	4.303	n/a	n/a	n/a	0	[7 5 5]	17	pyFR	0	TJ068
76.949	4.137	711783	PROB	4.109	n/a	n/a	n/a	0	[1 7 5]	13	pyFR	0	TJ068
81.086	4.703	715920	PROB	4.667	n/a	n/a	n/a	0	[8 9 4]	21	pyFR	0	TJ068
85.789	3.604	720623	PROB	3.604	n/a	n/a	n/a	0	[5 5 9]	19	pyFR	0	TJ068
89.393	101.569	724227	STOP	n/a	n/a	n/a	n/a	0	[-999 -999 -999]	-999	pyFR	0	TJ068
190.962	0.016	825794	TRIAL	n/a	n/a	n/a	-999	1	n/a	n/a	pyFR	0	TJ068
190.978	2.751	825810	ORIENT	n/a	n/a	n/a	-999	1	n/a	n/a	pyFR	0	TJ068
193.729	2.652	828561	WORD	n/a	wordpools/wordpool_EN.txt	LEAF	1	1	n/a	n/a	pyFR	0	TJ068
196.381	2.436	831213	WORD	n/a	wordpools/wordpool_EN.txt	GIRL	2	1	n/a	n/a	pyFR	0	TJ068
198.817	2.485	833649	WORD	n/a	wordpools/wordpool_EN.txt	CROWN	3	1	n/a	n/a	pyFR	0	TJ068
201.302	2.502	836134	WORD	n/a	wordpools/wordpool_EN.txt	PARK	4	1	n/a	n/a	pyFR	0	TJ068
203.804	2.653	838636	WORD	n/a	wordpools/wordpool_EN.txt	SHEEP	5	1	n/a	n/a	pyFR	0	TJ068
